資料年月	縣市別	鄉鎮市區	郵寄區號	性別	年齡級距	人數
10712	苗栗縣	大湖鄉	364	女	45歲-49歲	424
10712	苗栗縣	大湖鄉	364	女	50歲-54歲	496
10712	苗栗縣	大湖鄉	364	女	55歲-59歲	509
10712	苗栗縣	大湖鄉	364	女	60歲-64歲	498
10712	苗栗縣	大湖鄉	364	女	65歲-69歲	436
10712	苗栗縣	大湖鄉	364	女	70歲-74歲	260
10712	苗栗縣	大湖鄉	364	女	75歲-79歲	322
10712	苗栗縣	大湖鄉	364	女	80歲以上	654
10712	苗栗縣	後龍鎮	356	男	0歲-4歲	508
10712	苗栗縣	後龍鎮	356	男	5歲-9歲	664
10712	苗栗縣	後龍鎮	356	男	10歲-14歲	767
10712	苗栗縣	後龍鎮	356	男	15歲-19歲	1045
10712	苗栗縣	後龍鎮	356	男	20歲-24歲	1273
10712	苗栗縣	後龍鎮	356	男	25歲-29歲	1277
10712	苗栗縣	後龍鎮	356	男	30歲-34歲	1216
10712	苗栗縣	後龍鎮	356	男	35歲-39歲	1363
10712	苗栗縣	後龍鎮	356	男	40歲-44歲	1378
10712	苗栗縣	後龍鎮	356	男	45歲-49歲	1457
10712	苗栗縣	後龍鎮	356	男	50歲-54歲	1636
10712	苗栗縣	後龍鎮	356	男	55歲-59歲	1622
10712	苗栗縣	後龍鎮	356	男	60歲-64歲	1315
10712	苗栗縣	後龍鎮	356	男	65歲-69歲	983
10712	苗栗縣	後龍鎮	356	男	70歲-74歲	606
10712	苗栗縣	後龍鎮	356	男	75歲-79歲	620
10712	苗栗縣	後龍鎮	356	男	80歲以上	999
10712	苗栗縣	後龍鎮	356	女	0歲-4歲	443
10712	苗栗縣	後龍鎮	356	女	5歲-9歲	613
10712	苗栗縣	後龍鎮	356	女	10歲-14歲	692
10712	苗栗縣	後龍鎮	356	女	15歲-19歲	914
10712	苗栗縣	後龍鎮	356	女	20歲-24歲	1129
10712	苗栗縣	後龍鎮	356	女	25歲-29歲	1162
10712	苗栗縣	後龍鎮	356	女	30歲-34歲	973
10712	苗栗縣	後龍鎮	356	女	35歲-39歲	1258
10712	苗栗縣	後龍鎮	356	女	40歲-44歲	1211
10712	苗栗縣	後龍鎮	356	女	45歲-49歲	1171
10712	苗栗縣	後龍鎮	356	女	50歲-54歲	1190
10712	苗栗縣	後龍鎮	356	女	55歲-59歲	1241
10712	苗栗縣	後龍鎮	356	女	60歲-64歲	1008
10712	苗栗縣	後龍鎮	356	女	65歲-69歲	979
10712	苗栗縣	後龍鎮	356	女	70歲-74歲	692
10712	苗栗縣	後龍鎮	356	女	75歲-79歲	701
10712	苗栗縣	後龍鎮	356	女	80歲以上	1261
10712	苗栗縣	泰安鄉	365	男	0歲-4歲	103
10712	苗栗縣	泰安鄉	365	男	5歲-9歲	115
10712	苗栗縣	泰安鄉	365	男	10歲-14歲	108
10712	苗栗縣	泰安鄉	365	男	15歲-19歲	118
10712	苗栗縣	泰安鄉	365	男	20歲-24歲	232
10712	苗栗縣	泰安鄉	365	男	25歲-29歲	223
10712	苗栗縣	泰安鄉	365	男	30歲-34歲	220
10712	苗栗縣	泰安鄉	365	男	35歲-39歲	205
10712	苗栗縣	泰安鄉	365	男	40歲-44歲	214
10712	苗栗縣	泰安鄉	365	男	45歲-49歲	248
10712	苗栗縣	泰安鄉	365	男	50歲-54歲	263
10712	苗栗縣	泰安鄉	365	男	55歲-59歲	326
10712	苗栗縣	泰安鄉	365	男	60歲-64歲	255
10712	苗栗縣	泰安鄉	365	男	65歲-69歲	178
10712	苗栗縣	泰安鄉	365	男	70歲-74歲	71
10712	苗栗縣	泰安鄉	365	男	75歲-79歲	81
10712	苗栗縣	泰安鄉	365	男	80歲以上	95
10712	苗栗縣	泰安鄉	365	女	0歲-4歲	101
10712	苗栗縣	泰安鄉	365	女	5歲-9歲	102
10712	苗栗縣	泰安鄉	365	女	10歲-14歲	81
10712	苗栗縣	泰安鄉	365	女	15歲-19歲	148
10712	苗栗縣	泰安鄉	365	女	20歲-24歲	176
10712	苗栗縣	泰安鄉	365	女	25歲-29歲	185
10712	苗栗縣	泰安鄉	365	女	30歲-34歲	174
10712	苗栗縣	泰安鄉	365	女	35歲-39歲	193
10712	苗栗縣	泰安鄉	365	女	40歲-44歲	198
10712	苗栗縣	泰安鄉	365	女	45歲-49歲	196
10712	苗栗縣	泰安鄉	365	女	50歲-54歲	233
10712	苗栗縣	泰安鄉	365	女	55歲-59歲	259
10712	苗栗縣	泰安鄉	365	女	60歲-64歲	209
10712	苗栗縣	泰安鄉	365	女	65歲-69歲	122
10712	苗栗縣	泰安鄉	365	女	70歲-74歲	100
10712	苗栗縣	泰安鄉	365	女	75歲-79歲	82
10712	苗栗縣	泰安鄉	365	女	80歲以上	131
10712	苗栗縣	獅潭鄉	354	男	0歲-4歲	44
10712	苗栗縣	獅潭鄉	354	男	5歲-9歲	43
10712	苗栗縣	獅潭鄉	354	男	10歲-14歲	56
10712	苗栗縣	獅潭鄉	354	男	15歲-19歲	79
10712	苗栗縣	獅潭鄉	354	男	20歲-24歲	97
10712	苗栗縣	獅潭鄉	354	男	25歲-29歲	109
10712	苗栗縣	獅潭鄉	354	男	30歲-34歲	116
10712	苗栗縣	獅潭鄉	354	男	35歲-39歲	147
10712	苗栗縣	獅潭鄉	354	男	40歲-44歲	138
10712	苗栗縣	獅潭鄉	354	男	45歲-49歲	167
10712	苗栗縣	獅潭鄉	354	男	50歲-54歲	225
10712	苗栗縣	獅潭鄉	354	男	55歲-59歲	270
10712	苗栗縣	獅潭鄉	354	男	60歲-64歲	266
10712	苗栗縣	獅潭鄉	354	男	65歲-69歲	180
10712	苗栗縣	獅潭鄉	354	男	70歲-74歲	99
10712	苗栗縣	獅潭鄉	354	男	75歲-79歲	102
10712	苗栗縣	獅潭鄉	354	男	80歲以上	222
10712	苗栗縣	獅潭鄉	354	女	0歲-4歲	32
10712	苗栗縣	獅潭鄉	354	女	5歲-9歲	48
10712	苗栗縣	獅潭鄉	354	女	10歲-14歲	33
10712	苗栗縣	獅潭鄉	354	女	15歲-19歲	76
10712	苗栗縣	獅潭鄉	354	女	20歲-24歲	102
10712	苗栗縣	獅潭鄉	354	女	25歲-29歲	98
10712	苗栗縣	獅潭鄉	354	女	30歲-34歲	105
10712	苗栗縣	獅潭鄉	354	女	35歲-39歲	111
10712	苗栗縣	獅潭鄉	354	女	40歲-44歲	104
10712	苗栗縣	獅潭鄉	354	女	45歲-49歲	113
10712	苗栗縣	獅潭鄉	354	女	50歲-54歲	128
10712	苗栗縣	獅潭鄉	354	女	55歲-59歲	143
10712	苗栗縣	獅潭鄉	354	女	60歲-64歲	149
10712	苗栗縣	獅潭鄉	354	女	65歲-69歲	126
10712	苗栗縣	獅潭鄉	354	女	70歲-74歲	94
10712	苗栗縣	獅潭鄉	354	女	75歲-79歲	109
10712	苗栗縣	獅潭鄉	354	女	80歲以上	295
10712	苗栗縣	竹南鎮	350	男	0歲-4歲	1582
10712	苗栗縣	竹南鎮	350	男	5歲-9歲	2611
10712	苗栗縣	竹南鎮	350	男	10歲-14歲	2581
10712	苗栗縣	竹南鎮	350	男	15歲-19歲	2716
10712	苗栗縣	竹南鎮	350	男	20歲-24歲	2688
10712	苗栗縣	竹南鎮	350	男	25歲-29歲	2893
10712	苗栗縣	竹南鎮	350	男	30歲-34歲	2938
10712	苗栗縣	竹南鎮	350	男	35歲-39歲	3899
10712	苗栗縣	竹南鎮	350	男	40歲-44歲	3913
10712	苗栗縣	竹南鎮	350	男	45歲-49歲	3323
10712	苗栗縣	竹南鎮	350	男	50歲-54歲	2920
10712	苗栗縣	竹南鎮	350	男	55歲-59歲	2717
10712	苗栗縣	竹南鎮	350	男	60歲-64歲	2410
10712	苗栗縣	竹南鎮	350	男	65歲-69歲	1907
10712	苗栗縣	竹南鎮	350	男	70歲-74歲	1142
10712	苗栗縣	竹南鎮	350	男	75歲-79歲	922
10712	苗栗縣	竹南鎮	350	男	80歲以上	1064
10712	苗栗縣	竹南鎮	350	女	0歲-4歲	1486
10712	苗栗縣	竹南鎮	350	女	5歲-9歲	2403
10712	苗栗縣	竹南鎮	350	女	10歲-14歲	2360
10712	苗栗縣	竹南鎮	350	女	15歲-19歲	2355
10712	苗栗縣	竹南鎮	350	女	20歲-24歲	2510
10712	苗栗縣	竹南鎮	350	女	25歲-29歲	2593
10712	苗栗縣	竹南鎮	350	女	30歲-34歲	2802
10712	苗栗縣	竹南鎮	350	女	35歲-39歲	3940
10712	苗栗縣	竹南鎮	350	女	40歲-44歲	4072
10712	苗栗縣	竹南鎮	350	女	45歲-49歲	3225
10712	苗栗縣	竹南鎮	350	女	50歲-54歲	2760
10712	苗栗縣	竹南鎮	350	女	55歲-59歲	2815
10712	苗栗縣	竹南鎮	350	女	60歲-64歲	2480
10712	苗栗縣	竹南鎮	350	女	65歲-69歲	2100
10712	苗栗縣	竹南鎮	350	女	70歲-74歲	1217
10712	苗栗縣	竹南鎮	350	女	75歲-79歲	1030
10712	苗栗縣	竹南鎮	350	女	80歲以上	1481
10712	苗栗縣	苑裡鎮	358	男	0歲-4歲	489
10712	苗栗縣	苑裡鎮	358	男	5歲-9歲	679
10712	苗栗縣	苑裡鎮	358	男	10歲-14歲	996
10712	苗栗縣	苑裡鎮	358	男	15歲-19歲	1388
10712	苗栗縣	苑裡鎮	358	男	20歲-24歲	1625
10712	苗栗縣	苑裡鎮	358	男	25歲-29歲	1777
10712	苗栗縣	苑裡鎮	358	男	30歲-34歲	1671
10712	苗栗縣	苑裡鎮	358	男	35歲-39歲	1799
10712	苗栗縣	苑裡鎮	358	男	40歲-44歲	1752
10712	苗栗縣	苑裡鎮	358	男	45歲-49歲	1646
10712	苗栗縣	苑裡鎮	358	男	50歲-54歲	1815
10712	苗栗縣	苑裡鎮	358	男	55歲-59歲	2030
10712	苗栗縣	苑裡鎮	358	男	60歲-64歲	1622
10712	苗栗縣	苑裡鎮	358	男	65歲-69歲	1215
10712	苗栗縣	苑裡鎮	358	男	70歲-74歲	753
10712	苗栗縣	苑裡鎮	358	男	75歲-79歲	698
10712	苗栗縣	苑裡鎮	358	男	80歲以上	1004
10712	苗栗縣	苑裡鎮	358	女	0歲-4歲	486
10712	苗栗縣	苑裡鎮	358	女	5歲-9歲	692
10712	苗栗縣	苑裡鎮	358	女	10歲-14歲	901
10712	苗栗縣	苑裡鎮	358	女	15歲-19歲	1214
10712	苗栗縣	苑裡鎮	358	女	20歲-24歲	1573
10712	苗栗縣	苑裡鎮	358	女	25歲-29歲	1582
10712	苗栗縣	苑裡鎮	358	女	30歲-34歲	1358
10712	苗栗縣	苑裡鎮	358	女	35歲-39歲	1580
10712	苗栗縣	苑裡鎮	358	女	40歲-44歲	1521
10712	苗栗縣	苑裡鎮	358	女	45歲-49歲	1475
10712	苗栗縣	苑裡鎮	358	女	50歲-54歲	1723
10712	苗栗縣	苑裡鎮	358	女	55歲-59歲	1730
10712	苗栗縣	苑裡鎮	358	女	60歲-64歲	1410
10712	苗栗縣	苑裡鎮	358	女	65歲-69歲	1205
10712	苗栗縣	苑裡鎮	358	女	70歲-74歲	727
10712	苗栗縣	苑裡鎮	358	女	75歲-79歲	760
10712	苗栗縣	苑裡鎮	358	女	80歲以上	1301
10712	苗栗縣	苗栗市	360	男	0歲-4歲	1176
10712	苗栗縣	苗栗市	360	男	5歲-9歲	1860
10712	苗栗縣	苗栗市	360	男	10歲-14歲	1990
10712	苗栗縣	苗栗市	360	男	15歲-19歲	2512
10712	苗栗縣	苗栗市	360	男	20歲-24歲	2910
10712	苗栗縣	苗栗市	360	男	25歲-29歲	3151
10712	苗栗縣	苗栗市	360	男	30歲-34歲	3029
10712	苗栗縣	苗栗市	360	男	35歲-39歲	3420
10712	苗栗縣	苗栗市	360	男	40歲-44歲	3159
10712	苗栗縣	苗栗市	360	男	45歲-49歲	3009
10712	苗栗縣	苗栗市	360	男	50歲-54歲	3176
10712	苗栗縣	苗栗市	360	男	55歲-59歲	3120
10712	苗栗縣	苗栗市	360	男	60歲-64歲	3003
10712	苗栗縣	苗栗市	360	男	65歲-69歲	2455
10712	苗栗縣	苗栗市	360	男	70歲-74歲	1552
10712	苗栗縣	苗栗市	360	男	75歲-79歲	1270
10712	苗栗縣	苗栗市	360	男	80歲以上	1891
10712	苗栗縣	苗栗市	360	女	0歲-4歲	1145
10712	苗栗縣	苗栗市	360	女	5歲-9歲	1800
10712	苗栗縣	苗栗市	360	女	10歲-14歲	1811
10712	苗栗縣	苗栗市	360	女	15歲-19歲	2234
10712	苗栗縣	苗栗市	360	女	20歲-24歲	2689
10712	苗栗縣	苗栗市	360	女	25歲-29歲	2697
10712	苗栗縣	苗栗市	360	女	30歲-34歲	2736
10712	苗栗縣	苗栗市	360	女	35歲-39歲	3328
10712	苗栗縣	苗栗市	360	女	40歲-44歲	3184
10712	苗栗縣	苗栗市	360	女	45歲-49歲	3027
10712	苗栗縣	苗栗市	360	女	50歲-54歲	3179
10712	苗栗縣	苗栗市	360	女	55歲-59歲	3431
10712	苗栗縣	苗栗市	360	女	60歲-64歲	3231
10712	苗栗縣	苗栗市	360	女	65歲-69歲	2748
10712	苗栗縣	苗栗市	360	女	70歲-74歲	1816
10712	苗栗縣	苗栗市	360	女	75歲-79歲	1558
10712	苗栗縣	苗栗市	360	女	80歲以上	2331
10712	苗栗縣	西湖鄉	368	男	0歲-4歲	57
10712	苗栗縣	西湖鄉	368	男	5歲-9歲	83
10712	苗栗縣	西湖鄉	368	男	10歲-14歲	82
10712	苗栗縣	西湖鄉	368	男	15歲-19歲	159
10712	苗栗縣	西湖鄉	368	男	20歲-24歲	203
10712	苗栗縣	西湖鄉	368	男	25歲-29歲	240
10712	苗栗縣	西湖鄉	368	男	30歲-34歲	201
10712	苗栗縣	西湖鄉	368	男	35歲-39歲	255
10712	苗栗縣	西湖鄉	368	男	40歲-44歲	235
10712	苗栗縣	西湖鄉	368	男	45歲-49歲	300
10712	苗栗縣	西湖鄉	368	男	50歲-54歲	370
10712	苗栗縣	西湖鄉	368	男	55歲-59歲	420
10712	苗栗縣	西湖鄉	368	男	60歲-64歲	344
10712	苗栗縣	西湖鄉	368	男	65歲-69歲	247
10712	苗栗縣	西湖鄉	368	男	70歲-74歲	140
10712	苗栗縣	西湖鄉	368	男	75歲-79歲	184
10712	苗栗縣	西湖鄉	368	男	80歲以上	308
10712	苗栗縣	西湖鄉	368	女	0歲-4歲	58
10712	苗栗縣	西湖鄉	368	女	5歲-9歲	72
10712	苗栗縣	西湖鄉	368	女	10歲-14歲	68
10712	苗栗縣	西湖鄉	368	女	15歲-19歲	138
10712	苗栗縣	西湖鄉	368	女	20歲-24歲	185
10712	苗栗縣	西湖鄉	368	女	25歲-29歲	215
10712	苗栗縣	西湖鄉	368	女	30歲-34歲	178
10712	苗栗縣	西湖鄉	368	女	35歲-39歲	183
10712	苗栗縣	西湖鄉	368	女	40歲-44歲	182
10712	苗栗縣	西湖鄉	368	女	45歲-49歲	205
10712	苗栗縣	西湖鄉	368	女	50歲-54歲	227
10712	苗栗縣	西湖鄉	368	女	55歲-59歲	249
10712	苗栗縣	西湖鄉	368	女	60歲-64歲	201
10712	苗栗縣	西湖鄉	368	女	65歲-69歲	180
10712	苗栗縣	西湖鄉	368	女	70歲-74歲	125
10712	苗栗縣	西湖鄉	368	女	75歲-79歲	153
10712	苗栗縣	西湖鄉	368	女	80歲以上	424
10712	苗栗縣	通霄鎮	357	男	0歲-4歲	405
10712	苗栗縣	通霄鎮	357	男	5歲-9歲	481
10712	苗栗縣	通霄鎮	357	男	10歲-14歲	576
10712	苗栗縣	通霄鎮	357	男	15歲-19歲	963
10712	苗栗縣	通霄鎮	357	男	20歲-24歲	1073
10712	苗栗縣	通霄鎮	357	男	25歲-29歲	1230
10712	苗栗縣	通霄鎮	357	男	30歲-34歲	1151
10712	苗栗縣	通霄鎮	357	男	35歲-39歲	1366
10712	苗栗縣	通霄鎮	357	男	40歲-44歲	1269
10712	苗栗縣	通霄鎮	357	男	45歲-49歲	1288
10712	苗栗縣	通霄鎮	357	男	50歲-54歲	1414
10712	苗栗縣	通霄鎮	357	男	55歲-59歲	1499
10712	苗栗縣	通霄鎮	357	男	60歲-64歲	1312
10712	苗栗縣	通霄鎮	357	男	65歲-69歲	1165
10712	苗栗縣	通霄鎮	357	男	70歲-74歲	649
10712	苗栗縣	通霄鎮	357	男	75歲-79歲	645
10712	苗栗縣	通霄鎮	357	男	80歲以上	1025
10712	苗栗縣	通霄鎮	357	女	0歲-4歲	393
10712	苗栗縣	通霄鎮	357	女	5歲-9歲	431
10712	苗栗縣	通霄鎮	357	女	10歲-14歲	570
10712	苗栗縣	通霄鎮	357	女	15歲-19歲	814
10712	苗栗縣	通霄鎮	357	女	20歲-24歲	1052
10712	苗栗縣	通霄鎮	357	女	25歲-29歲	1098
10712	苗栗縣	通霄鎮	357	女	30歲-34歲	1017
10712	苗栗縣	通霄鎮	357	女	35歲-39歲	1123
10712	苗栗縣	通霄鎮	357	女	40歲-44歲	1065
10712	苗栗縣	通霄鎮	357	女	45歲-49歲	997
10712	苗栗縣	通霄鎮	357	女	50歲-54歲	1065
10712	苗栗縣	通霄鎮	357	女	55歲-59歲	1207
10712	苗栗縣	通霄鎮	357	女	60歲-64歲	1171
10712	苗栗縣	通霄鎮	357	女	65歲-69歲	1061
10712	苗栗縣	通霄鎮	357	女	70歲-74歲	679
10712	苗栗縣	通霄鎮	357	女	75歲-79歲	652
10712	苗栗縣	通霄鎮	357	女	80歲以上	1263
10712	苗栗縣	造橋鄉	361	男	0歲-4歲	191
10712	苗栗縣	造橋鄉	361	男	5歲-9歲	210
10712	苗栗縣	造橋鄉	361	男	10歲-14歲	215
10712	苗栗縣	造橋鄉	361	男	15歲-19歲	324
10712	苗栗縣	造橋鄉	361	男	20歲-24歲	407
10712	苗栗縣	造橋鄉	361	男	25歲-29歲	454
10712	苗栗縣	造橋鄉	361	男	30歲-34歲	435
10712	苗栗縣	造橋鄉	361	男	35歲-39歲	554
10712	苗栗縣	造橋鄉	361	男	40歲-44歲	467
10712	苗栗縣	造橋鄉	361	男	45歲-49歲	449
10712	苗栗縣	造橋鄉	361	男	50歲-54歲	489
10712	苗栗縣	造橋鄉	361	男	55歲-59歲	597
10712	苗栗縣	造橋鄉	361	男	60歲-64歲	538
10712	苗栗縣	造橋鄉	361	男	65歲-69歲	416
10712	苗栗縣	造橋鄉	361	男	70歲-74歲	220
10712	苗栗縣	造橋鄉	361	男	75歲-79歲	193
10712	苗栗縣	造橋鄉	361	男	80歲以上	343
10712	苗栗縣	造橋鄉	361	女	0歲-4歲	162
10712	苗栗縣	造橋鄉	361	女	5歲-9歲	182
10712	苗栗縣	造橋鄉	361	女	10歲-14歲	181
10712	苗栗縣	造橋鄉	361	女	15歲-19歲	315
10712	苗栗縣	造橋鄉	361	女	20歲-24歲	364
10712	苗栗縣	造橋鄉	361	女	25歲-29歲	428
10712	苗栗縣	造橋鄉	361	女	30歲-34歲	377
10712	苗栗縣	造橋鄉	361	女	35歲-39歲	439
10712	苗栗縣	造橋鄉	361	女	40歲-44歲	399
10712	苗栗縣	造橋鄉	361	女	45歲-49歲	352
10712	苗栗縣	造橋鄉	361	女	50歲-54歲	436
10712	苗栗縣	造橋鄉	361	女	55歲-59歲	469
10712	苗栗縣	造橋鄉	361	女	60歲-64歲	479
10712	苗栗縣	造橋鄉	361	女	65歲-69歲	380
10712	苗栗縣	造橋鄉	361	女	70歲-74歲	212
10712	苗栗縣	造橋鄉	361	女	75歲-79歲	207
10712	苗栗縣	造橋鄉	361	女	80歲以上	451
10712	苗栗縣	銅鑼鄉	366	男	0歲-4歲	242
10712	苗栗縣	銅鑼鄉	366	男	5歲-9歲	292
10712	苗栗縣	銅鑼鄉	366	男	10歲-14歲	333
10712	苗栗縣	銅鑼鄉	366	男	15歲-19歲	490
10712	苗栗縣	銅鑼鄉	366	男	20歲-24歲	545
10712	苗栗縣	銅鑼鄉	366	男	25歲-29歲	705
10712	苗栗縣	銅鑼鄉	366	男	30歲-34歲	658
10712	苗栗縣	銅鑼鄉	366	男	35歲-39歲	667
10712	苗栗縣	銅鑼鄉	366	男	40歲-44歲	574
10712	苗栗縣	銅鑼鄉	366	男	45歲-49歲	581
10712	苗栗縣	銅鑼鄉	366	男	50歲-54歲	742
10712	苗栗縣	銅鑼鄉	366	男	55歲-59歲	895
10712	苗栗縣	銅鑼鄉	366	男	60歲-64歲	800
10712	苗栗縣	銅鑼鄉	366	男	65歲-69歲	547
10712	苗栗縣	銅鑼鄉	366	男	70歲-74歲	319
10712	苗栗縣	銅鑼鄉	366	男	75歲-79歲	331
10712	苗栗縣	銅鑼鄉	366	男	80歲以上	546
10712	苗栗縣	銅鑼鄉	366	女	0歲-4歲	244
10712	苗栗縣	銅鑼鄉	366	女	5歲-9歲	273
10712	苗栗縣	銅鑼鄉	366	女	10歲-14歲	278
10712	苗栗縣	銅鑼鄉	366	女	15歲-19歲	418
10712	苗栗縣	銅鑼鄉	366	女	20歲-24歲	503
10712	苗栗縣	銅鑼鄉	366	女	25歲-29歲	596
10712	苗栗縣	銅鑼鄉	366	女	30歲-34歲	536
10712	苗栗縣	銅鑼鄉	366	女	35歲-39歲	537
10712	苗栗縣	銅鑼鄉	366	女	40歲-44歲	534
10712	苗栗縣	銅鑼鄉	366	女	45歲-49歲	516
10712	苗栗縣	銅鑼鄉	366	女	50歲-54歲	626
10712	苗栗縣	銅鑼鄉	366	女	55歲-59歲	693
10712	苗栗縣	銅鑼鄉	366	女	60歲-64歲	558
10712	苗栗縣	銅鑼鄉	366	女	65歲-69歲	509
10712	苗栗縣	銅鑼鄉	366	女	70歲-74歲	316
10712	苗栗縣	銅鑼鄉	366	女	75歲-79歲	329
10712	苗栗縣	銅鑼鄉	366	女	80歲以上	689
10712	苗栗縣	頭份市	351	男	0歲-4歲	1692
10712	苗栗縣	頭份市	351	男	5歲-9歲	2843
10712	苗栗縣	頭份市	351	男	10歲-14歲	2673
10712	苗栗縣	頭份市	351	男	15歲-19歲	3190
10712	苗栗縣	頭份市	351	男	20歲-24歲	3382
10712	苗栗縣	頭份市	351	男	25歲-29歲	3664
10712	苗栗縣	頭份市	351	男	30歲-34歲	3497
10712	苗栗縣	頭份市	351	男	35歲-39歲	4576
10712	苗栗縣	頭份市	351	男	40歲-44歲	4431
10712	苗栗縣	頭份市	351	男	45歲-49歲	3934
10712	苗栗縣	頭份市	351	男	50歲-54歲	3576
10712	苗栗縣	頭份市	351	男	55歲-59歲	3471
10712	苗栗縣	頭份市	351	男	60歲-64歲	2984
10712	苗栗縣	頭份市	351	男	65歲-69歲	2368
10712	苗栗縣	頭份市	351	男	70歲-74歲	1467
10712	苗栗縣	頭份市	351	男	75歲-79歲	1183
10712	苗栗縣	頭份市	351	男	80歲以上	1510
10712	苗栗縣	頭份市	351	女	0歲-4歲	1685
10712	苗栗縣	頭份市	351	女	5歲-9歲	2676
10712	苗栗縣	頭份市	351	女	10歲-14歲	2499
10712	苗栗縣	頭份市	351	女	15歲-19歲	2816
10712	苗栗縣	頭份市	351	女	20歲-24歲	3130
10712	苗栗縣	頭份市	351	女	25歲-29歲	3201
10712	苗栗縣	頭份市	351	女	30歲-34歲	3262
10712	苗栗縣	頭份市	351	女	35歲-39歲	4585
10712	苗栗縣	頭份市	351	女	40歲-44歲	4603
10712	苗栗縣	頭份市	351	女	45歲-49歲	3729
10712	苗栗縣	頭份市	351	女	50歲-54歲	3499
10712	苗栗縣	頭份市	351	女	55歲-59歲	3507
10712	苗栗縣	頭份市	351	女	60歲-64歲	3113
10712	苗栗縣	頭份市	351	女	65歲-69歲	2512
10712	苗栗縣	頭份市	351	女	70歲-74歲	1610
10712	苗栗縣	頭份市	351	女	75歲-79歲	1309
10712	苗栗縣	頭份市	351	女	80歲以上	1921
10712	苗栗縣	頭屋鄉	362	男	0歲-4歲	147
10712	苗栗縣	頭屋鄉	362	男	5歲-9歲	151
10712	苗栗縣	頭屋鄉	362	男	10歲-14歲	190
10712	苗栗縣	頭屋鄉	362	男	15歲-19歲	256
10712	苗栗縣	頭屋鄉	362	男	20歲-24歲	322
10712	苗栗縣	頭屋鄉	362	男	25歲-29歲	368
10712	苗栗縣	頭屋鄉	362	男	30歲-34歲	381
10712	苗栗縣	頭屋鄉	362	男	35歲-39歲	416
10712	苗栗縣	頭屋鄉	362	男	40歲-44歲	408
10712	苗栗縣	頭屋鄉	362	男	45歲-49歲	411
10712	苗栗縣	頭屋鄉	362	男	50歲-54歲	423
10712	苗栗縣	頭屋鄉	362	男	55歲-59歲	490
10712	苗栗縣	頭屋鄉	362	男	60歲-64歲	453
10712	苗栗縣	頭屋鄉	362	男	65歲-69歲	347
10712	苗栗縣	頭屋鄉	362	男	70歲-74歲	214
10712	苗栗縣	頭屋鄉	362	男	75歲-79歲	180
10712	苗栗縣	頭屋鄉	362	男	80歲以上	330
10712	苗栗縣	頭屋鄉	362	女	0歲-4歲	124
10712	苗栗縣	頭屋鄉	362	女	5歲-9歲	125
10712	苗栗縣	頭屋鄉	362	女	10歲-14歲	152
10712	苗栗縣	頭屋鄉	362	女	15歲-19歲	221
10712	苗栗縣	頭屋鄉	362	女	20歲-24歲	274
10712	苗栗縣	頭屋鄉	362	女	25歲-29歲	356
10712	苗栗縣	頭屋鄉	362	女	30歲-34歲	316
10712	苗栗縣	頭屋鄉	362	女	35歲-39歲	356
10712	苗栗縣	頭屋鄉	362	女	40歲-44歲	367
10712	苗栗縣	頭屋鄉	362	女	45歲-49歲	337
10712	苗栗縣	頭屋鄉	362	女	50歲-54歲	351
10712	苗栗縣	頭屋鄉	362	女	55歲-59歲	361
10712	苗栗縣	頭屋鄉	362	女	60歲-64歲	397
10712	苗栗縣	頭屋鄉	362	女	65歲-69歲	328
10712	苗栗縣	頭屋鄉	362	女	70歲-74歲	231
10712	苗栗縣	頭屋鄉	362	女	75歲-79歲	208
10712	苗栗縣	頭屋鄉	362	女	80歲以上	379
10712	連江縣	北竿鄉	210	男	0歲-4歲	52
10712	連江縣	北竿鄉	210	男	5歲-9歲	31
10712	連江縣	北竿鄉	210	男	10歲-14歲	39
10712	連江縣	北竿鄉	210	男	15歲-19歲	43
10712	連江縣	北竿鄉	210	男	20歲-24歲	83
10712	連江縣	北竿鄉	210	男	25歲-29歲	105
10712	連江縣	北竿鄉	210	男	30歲-34歲	74
10712	連江縣	北竿鄉	210	男	35歲-39歲	111
10712	連江縣	北竿鄉	210	男	40歲-44歲	103
10712	連江縣	北竿鄉	210	男	45歲-49歲	114
10712	連江縣	北竿鄉	210	男	50歲-54歲	121
10712	連江縣	北竿鄉	210	男	55歲-59歲	131
10712	連江縣	北竿鄉	210	男	60歲-64歲	113
10712	連江縣	北竿鄉	210	男	65歲-69歲	86
10712	連江縣	北竿鄉	210	男	70歲-74歲	45
10712	連江縣	北竿鄉	210	男	75歲-79歲	26
10712	連江縣	北竿鄉	210	男	80歲以上	28
10712	連江縣	北竿鄉	210	女	0歲-4歲	44
10712	連江縣	北竿鄉	210	女	5歲-9歲	37
10712	連江縣	北竿鄉	210	女	10歲-14歲	32
10712	連江縣	北竿鄉	210	女	15歲-19歲	45
10712	連江縣	北竿鄉	210	女	20歲-24歲	65
